"customer_id","last_buy","freq","monetary","recency_days","r","f","m","rfm_code","segment","churn_status","buyer_type"
"15467","2011-11-30","3","524.88",32,5,3,3,"533","Developing","Active","Occasional"
"15891","2011-04-27","1","524.52",249,1,2,3,"123","Developing","Churned","One-Time"
"13721","2011-11-03","1","524.14",59,3,1,3,"313","Potential","Active","One-Time"
"17329","2011-11-25","2","523.11",37,4,3,3,"433","Developing","Active","Occasional"
"18017","2011-09-19","3","523.00",104,2,4,3,"243","At Risk","At Risk","Occasional"
"17712","2011-10-26","1","522.91",67,3,2,3,"323","Potential","Active","One-Time"
"14871","2011-12-06","4","522.38",26,5,4,3,"543","Loyal","Active","Occasional"
"12863","2011-10-18","1","521.20",75,3,1,3,"313","Potential","Active","One-Time"
"15149","2011-07-29","1","520.80",156,2,1,3,"213","Developing","At Risk","One-Time"
"14873","2011-05-13","1","519.68",233,1,1,3,"113","Lost","Churned","One-Time"
"12571","2011-10-31","2","519.61",62,3,2,3,"323","Potential","Active","Occasional"
"13643","2011-11-08","3","519.44",54,4,3,3,"433","Developing","Active","Occasional"
"16955","2011-06-08","4","518.67",207,1,4,3,"143","At Risk","Churned","Occasional"
"16650","2011-09-29","1","518.42",94,3,2,3,"323","Potential","At Risk","One-Time"
"15030","2011-09-29","2","518.28",94,3,3,3,"333","Developing","At Risk","Occasional"
"16135","2011-03-22","1","517.55",285,1,2,3,"123","Developing","Churned","One-Time"
"17454","2011-05-31","4","517.53",215,1,4,3,"143","At Risk","Churned","Occasional"
"18205","2011-11-03","2","517.36",59,3,3,3,"333","Developing","Active","Occasional"
"13043","2011-03-11","1","516.42",296,1,1,3,"113","Lost","Churned","One-Time"
"15882","2011-05-25","4","516.36",221,1,4,3,"143","At Risk","Churned","Occasional"
"15809","2011-11-03","5","515.77",59,3,4,3,"343","Developing","Active","Occasional"
"12811","2011-03-24","3","514.85",283,1,3,3,"133","At Risk","Churned","Occasional"
"15246","2011-04-15","2","514.15",261,1,3,3,"133","At Risk","Churned","Occasional"
"13005","2011-06-19","2","513.70",196,2,2,3,"223","Developing","Churned","Occasional"
"17513","2011-09-28","1","513.20",95,2,2,3,"223","Developing","At Risk","One-Time"
"17805","2011-09-27","1","512.31",96,2,2,3,"223","Developing","At Risk","One-Time"
"17480","2011-09-23","1","511.82",100,2,2,3,"223","Developing","At Risk","One-Time"
"12582","2011-04-15","2","511.36",261,1,2,3,"123","Developing","Churned","Occasional"
"14851","2011-11-16","2","511.35",46,4,3,3,"433","Developing","Active","Occasional"
"16561","2011-12-04","2","511.12",28,5,3,3,"533","Developing","Active","Occasional"
"15406","2011-11-08","2","510.71",54,4,3,3,"433","Developing","Active","Occasional"
"12904","2011-11-21","2","509.58",41,4,2,3,"423","Potential","Active","Occasional"
"12436","2011-09-01","1","509.01",122,2,1,3,"213","Developing","At Risk","One-Time"
"16898","2011-11-13","3","508.81",49,4,4,3,"443","Loyal","Active","Occasional"
"17391","2011-06-29","2","508.80",186,2,3,3,"233","At Risk","Churned","Occasional"
"15417","2011-09-15","1","508.80",108,2,1,3,"213","Developing","At Risk","One-Time"
"14317","2011-10-06","1","508.58",87,3,1,3,"313","Potential","Active","One-Time"
"17958","2011-08-15","1","508.46",139,2,2,3,"223","Developing","At Risk","One-Time"
"17415","2011-09-21","1","507.84",102,2,2,3,"223","Developing","At Risk","One-Time"
"14158","2011-10-30","1","507.66",63,3,1,3,"313","Potential","Active","One-Time"
"14820","2011-11-18","4","507.29",44,4,4,3,"443","Loyal","Active","Occasional"
"15721","2011-11-28","1","507.08",34,5,1,3,"513","Potential","Active","One-Time"
"16960","2011-11-01","3","507.05",61,3,4,3,"343","Developing","Active","Occasional"
"13885","2011-06-03","2","506.80",212,1,2,3,"123","Developing","Churned","Occasional"
"16614","2011-06-10","1","506.19",205,1,2,3,"123","Developing","Churned","One-Time"
"14014","2011-09-23","1","505.18",100,2,1,3,"213","Developing","At Risk","One-Time"
"15081","2011-11-17","5","504.80",45,4,4,3,"443","Loyal","Active","Occasional"
"12991","2011-11-16","2","503.76",46,4,2,3,"423","Potential","Active","Occasional"
"17630","2011-06-23","2","503.60",192,2,3,3,"233","At Risk","Churned","Occasional"
"16863","2011-11-08","2","502.80",54,4,3,3,"433","Developing","Active","Occasional"
"15006","2011-10-19","1","502.09",74,3,1,3,"313","Potential","Active","One-Time"
"13865","2011-10-12","4","501.56",81,3,4,3,"343","Developing","Active","Occasional"
"15881","2011-01-31","5","501.39",335,1,4,3,"143","At Risk","Churned","Occasional"
"13116","2011-07-24","1","501.14",161,2,1,3,"213","Developing","At Risk","One-Time"
"13247","2011-11-22","4","501.12",40,4,4,3,"443","Loyal","Active","Occasional"
"16616","2011-11-24","2","500.42",38,4,3,3,"433","Developing","Active","Occasional"
"15389","2011-06-20","1","500.00",195,2,1,3,"213","Developing","Churned","One-Time"
"14958","2011-07-15","3","499.68",170,2,3,3,"233","At Risk","At Risk","Occasional"
"14077","2011-10-30","5","499.42",63,3,4,3,"343","Developing","Active","Occasional"
"15193","2011-10-10","1","499.32",83,3,1,3,"313","Potential","Active","One-Time"
"14681","2011-09-29","3","498.95",94,3,3,3,"333","Developing","At Risk","Occasional"
"16488","2011-11-06","3","498.80",56,3,4,3,"343","Developing","Active","Occasional"
"15142","2011-10-24","1","498.74",69,3,1,3,"313","Potential","Active","One-Time"
"17053","2011-08-01","1","498.48",153,2,2,3,"223","Developing","At Risk","One-Time"
"17298","2011-08-30","2","498.42",124,2,3,3,"233","At Risk","At Risk","Occasional"
"16820","2011-09-05","1","497.61",118,2,2,3,"223","Developing","At Risk","One-Time"
"17495","2011-12-02","2","497.56",30,5,3,3,"533","Developing","Active","Occasional"
"16368","2011-12-07","2","497.43",25,5,3,3,"533","Developing","Active","Occasional"
"15300","2011-10-06","1","496.44",87,3,1,3,"313","Potential","Active","One-Time"
"15018","2011-11-01","3","496.21",61,3,3,3,"333","Developing","Active","Occasional"
"17374","2011-05-05","2","495.77",241,1,3,3,"133","At Risk","Churned","Occasional"
"15448","2011-01-31","1","494.64",335,1,1,3,"113","Lost","Churned","One-Time"
"16352","2011-11-22","2","494.44",40,4,3,3,"433","Developing","Active","Occasional"
"17333","2011-09-15","1","494.25",108,2,2,3,"223","Developing","At Risk","One-Time"
"12763","2011-07-24","2","494.08",161,2,2,3,"223","Developing","At Risk","Occasional"
"15877","2011-12-08","2","493.28",24,5,3,3,"533","Developing","Active","Occasional"
"13176","2011-10-24","1","492.84",69,3,1,3,"313","Potential","Active","One-Time"
"14270","2011-01-12","1","492.65",354,1,1,3,"113","Lost","Churned","One-Time"
"15507","2011-06-21","1","492.36",194,2,1,3,"213","Developing","Churned","One-Time"
"13732","2011-11-11","1","491.86",51,4,1,3,"413","Potential","Active","One-Time"
"14236","2011-09-20","2","490.86",103,2,3,3,"233","At Risk","At Risk","Occasional"
"15000","2011-10-23","1","490.52",70,3,1,3,"313","Potential","Active","One-Time"
"14416","2011-11-17","2","490.22",45,4,3,2,"432","Developing","Active","Occasional"
"18074","2010-12-01","1","489.60",396,1,2,2,"122","Developing","Churned","One-Time"
"12809","2011-06-15","1","489.31",200,2,1,2,"212","Developing","Churned","One-Time"
"17361","2011-10-21","3","488.20",72,3,4,2,"342","Developing","Active","Occasional"
"14396","2011-10-05","2","487.99",88,3,3,2,"332","Developing","Active","Occasional"
"15165","2010-12-01","1","487.75",396,1,1,2,"112","Lost","Churned","One-Time"
"16643","2011-04-08","1","487.51",268,1,2,2,"122","Developing","Churned","One-Time"
"13338","2011-07-05","1","487.02",180,2,1,2,"212","Developing","At Risk","One-Time"
"13675","2011-07-11","2","486.82",174,2,2,2,"222","Developing","At Risk","Occasional"
"17453","2011-11-22","2","486.72",40,4,3,2,"432","Developing","Active","Occasional"
"15287","2011-11-17","2","486.69",45,4,3,2,"432","Developing","Active","Occasional"
"13153","2011-12-04","1","486.22",28,5,1,2,"512","Potential","Active","One-Time"
"12639","2011-04-15","1","486.10",261,1,1,2,"112","Lost","Churned","One-Time"
"15109","2011-04-08","1","484.95",268,1,1,2,"112","Lost","Churned","One-Time"
"16999","2011-11-16","2","484.82",46,4,3,2,"432","Developing","Active","Occasional"
"16504","2011-11-14","1","484.38",48,4,2,2,"422","Potential","Active","One-Time"
"16518","2011-10-09","2","484.32",84,3,3,2,"332","Developing","Active","Occasional"
"14130","2011-01-24","1","483.86",342,1,1,2,"112","Lost","Churned","One-Time"
"13531","2011-05-18","2","483.80",228,1,2,2,"122","Developing","Churned","Occasional"
"12808","2011-11-03","3","483.65",59,3,3,2,"332","Developing","Active","Occasional"
"14147","2011-09-22","2","483.40",101,2,3,2,"232","At Risk","At Risk","Occasional"
"17555","2011-11-20","2","483.26",42,4,3,2,"432","Developing","Active","Occasional"
"14450","2011-06-12","3","483.25",203,1,3,2,"132","At Risk","Churned","Occasional"
"16603","2011-09-26","2","482.47",97,2,3,2,"232","At Risk","At Risk","Occasional"
"17950","2011-09-28","3","482.20",95,2,4,2,"242","At Risk","At Risk","Occasional"
"12504","2011-11-21","2","482.05",41,4,2,2,"422","Potential","Active","Occasional"
"16693","2011-10-02","2","482.01",91,3,3,2,"332","Developing","At Risk","Occasional"
"18216","2011-11-08","1","481.75",54,4,2,2,"422","Potential","Active","One-Time"
"15091","2011-10-03","1","480.71",90,3,1,2,"312","Potential","Active","One-Time"
"16812","2010-12-14","1","479.35",383,1,2,2,"122","Developing","Churned","One-Time"
"16008","2011-11-16","3","478.78",46,4,4,2,"442","Loyal","Active","Occasional"
"15589","2011-03-29","3","478.53",278,1,3,2,"132","At Risk","Churned","Occasional"
"16768","2011-10-23","3","478.09",70,3,4,2,"342","Developing","Active","Occasional"
"12644","2011-08-02","1","477.91",152,2,1,2,"212","Developing","At Risk","One-Time"
"13092","2011-09-30","5","477.83",93,3,4,2,"342","Developing","At Risk","Occasional"
"14320","2011-05-17","2","477.79",229,1,3,2,"132","At Risk","Churned","Occasional"
"12447","2011-04-10","1","476.49",266,1,1,2,"112","Lost","Churned","One-Time"
"18176","2010-12-16","1","476.35",381,1,2,2,"122","Developing","Churned","One-Time"
"14853","2011-11-15","2","475.80",47,4,3,2,"432","Developing","Active","Occasional"
"14497","2011-02-03","1","475.37",332,1,1,2,"112","Lost","Churned","One-Time"
"15780","2011-06-09","3","475.28",206,1,4,2,"142","At Risk","Churned","Occasional"
"15349","2011-07-04","2","473.81",181,2,3,2,"232","At Risk","Churned","Occasional"
"15557","2011-11-11","1","473.65",51,4,1,2,"412","Potential","Active","One-Time"
"16374","2011-10-04","2","473.03",89,3,3,2,"332","Developing","Active","Occasional"
"14013","2011-08-21","3","473.02",133,2,3,2,"232","At Risk","At Risk","Occasional"
"16038","2011-12-02","3","471.78",30,5,4,2,"542","Loyal","Active","Occasional"
"17964","2011-11-08","2","471.70",54,4,3,2,"432","Developing","Active","Occasional"
"16885","2011-11-24","3","471.51",38,4,4,2,"442","Loyal","Active","Occasional"
"13066","2011-11-15","2","470.80",47,4,2,2,"422","Potential","Active","Occasional"
"15963","2011-11-20","2","470.76",42,4,3,2,"432","Developing","Active","Occasional"
"14431","2011-02-10","1","470.36",325,1,1,2,"112","Lost","Churned","One-Time"
"15471","2011-12-07","1","469.48",25,5,1,2,"512","Potential","Active","One-Time"
"15026","2011-09-20","3","469.00",103,2,3,2,"232","At Risk","At Risk","Occasional"
"14896","2011-05-19","2","468.77",227,1,3,2,"132","At Risk","Churned","Occasional"
"13171","2011-11-18","3","468.41",44,4,3,2,"432","Developing","Active","Occasional"
"14335","2011-11-23","2","468.26",39,4,3,2,"432","Developing","Active","Occasional"
"14029","2011-10-07","2","467.66",86,3,3,2,"332","Developing","Active","Occasional"
"15468","2011-10-19","2","467.51",74,3,3,2,"332","Developing","Active","Occasional"
"13579","2011-11-25","2","467.04",37,4,2,2,"422","Potential","Active","Occasional"
"14205","2011-11-23","2","466.70",39,4,3,2,"432","Developing","Active","Occasional"
"13248","2011-08-07","2","465.68",147,2,2,2,"222","Developing","At Risk","Occasional"
"15036","2011-09-28","3","465.55",95,2,3,2,"232","At Risk","At Risk","Occasional"
"17140","2011-04-06","1","465.32",270,1,2,2,"122","Developing","Churned","One-Time"
"16742","2011-10-24","1","464.90",69,3,2,2,"322","Potential","Active","One-Time"
"13928","2011-11-29","4","464.57",33,5,4,2,"542","Loyal","Active","Occasional"
"16586","2011-04-05","1","463.95",271,1,2,2,"122","Developing","Churned","One-Time"
"14967","2011-10-21","1","463.80",72,3,1,2,"312","Potential","Active","One-Time"
"12787","2011-11-30","3","463.66",32,5,3,2,"532","Developing","Active","Occasional"
"17418","2011-10-28","2","463.46",65,3,3,2,"332","Developing","Active","Occasional"
"14489","2011-05-16","1","463.38",230,1,1,2,"112","Lost","Churned","One-Time"
"12945","2011-02-24","1","462.95",311,1,1,2,"112","Lost","Churned","One-Time"
"14331","2011-08-07","2","462.66",147,2,3,2,"232","At Risk","At Risk","Occasional"
"14470","2011-11-28","2","461.19",34,5,3,2,"532","Developing","Active","Occasional"
"12391","2011-11-18","1","460.89",44,4,1,2,"412","Potential","Active","One-Time"
"16824","2011-11-24","2","460.64",38,4,3,2,"432","Developing","Active","Occasional"
"16805","2011-06-19","2","460.59",196,2,3,2,"232","At Risk","Churned","Occasional"
"12491","2011-11-01","1","460.40",61,3,1,2,"312","Potential","Active","One-Time"
"12355","2011-05-09","1","459.40",237,1,1,2,"112","Lost","Churned","One-Time"
"16589","2011-09-29","3","459.24",94,3,4,2,"342","Developing","At Risk","Occasional"
"17880","2010-12-10","1","458.92",387,1,2,2,"122","Developing","Churned","One-Time"
"15754","2011-10-19","3","458.57",74,3,3,2,"332","Developing","Active","Occasional"
"13506","2011-01-27","2","458.52",339,1,2,2,"122","Developing","Churned","Occasional"
"17392","2011-02-06","2","457.91",329,1,3,2,"132","At Risk","Churned","Occasional"
"15092","2011-05-08","2","457.81",238,1,3,2,"132","At Risk","Churned","Occasional"
"15121","2011-10-20","2","457.72",73,3,3,2,"332","Developing","Active","Occasional"
"12375","2011-11-29","2","457.50",33,5,2,2,"522","Potential","Active","Occasional"
"13398","2011-05-31","1","457.34",215,1,1,2,"112","Lost","Churned","One-Time"
"12564","2011-03-23","1","456.90",284,1,1,2,"112","Lost","Churned","One-Time"
"12999","2011-05-27","3","455.88",219,1,3,2,"132","At Risk","Churned","Occasional"
"14513","2011-08-31","3","455.59",123,2,3,2,"232","At Risk","At Risk","Occasional"
"15585","2011-06-16","1","455.30",199,2,1,2,"212","Developing","Churned","One-Time"
"16529","2011-06-02","1","455.25",213,1,2,2,"122","Developing","Churned","One-Time"
"13485","2011-04-20","1","454.24",256,1,1,2,"112","Lost","Churned","One-Time"
"15475","2011-09-23","1","454.11",100,2,1,2,"212","Developing","At Risk","One-Time"
"17564","2011-11-15","3","454.01",47,4,4,2,"442","Loyal","Active","Occasional"
"18158","2011-11-30","2","453.40",32,5,3,2,"532","Developing","Active","Occasional"
"12729","2011-08-18","1","453.01",136,2,1,2,"212","Developing","At Risk","One-Time"
"18071","2011-03-27","2","453.00",280,1,3,2,"132","At Risk","Churned","Occasional"
"14184","2011-10-04","1","452.89",89,3,1,2,"312","Potential","Active","One-Time"
"12591","2011-01-26","1","452.85",340,1,1,2,"112","Lost","Churned","One-Time"
"12970","2011-12-02","4","452.24",30,5,4,2,"542","Loyal","Active","Occasional"
"16574","2011-09-29","1","451.44",94,3,2,2,"322","Potential","At Risk","One-Time"
"15802","2011-07-20","1","451.42",165,2,2,2,"222","Developing","At Risk","One-Time"
"14173","2011-11-29","4","450.84",33,5,4,2,"542","Loyal","Active","Occasional"
"17040","2011-07-25","1","449.73",160,2,2,2,"222","Developing","At Risk","One-Time"
"13489","2011-08-26","4","449.52",128,2,4,2,"242","At Risk","At Risk","Occasional"
"12448","2011-10-26","1","449.45",67,3,1,2,"312","Potential","Active","One-Time"
"15739","2011-10-04","1","449.12",89,3,1,2,"312","Potential","Active","One-Time"
"17579","2011-12-05","3","448.90",27,5,4,2,"542","Loyal","Active","Occasional"
"14780","2011-10-16","2","447.68",77,3,3,2,"332","Developing","Active","Occasional"
"15646","2011-07-05","3","447.64",180,2,3,2,"232","At Risk","At Risk","Occasional"
"15456","2011-03-01","3","447.22",306,1,3,2,"132","At Risk","Churned","Occasional"
"15368","2011-11-18","1","446.94",44,4,1,2,"412","Potential","Active","One-Time"
"15889","2011-07-06","2","446.87",179,2,3,2,"232","At Risk","At Risk","Occasional"
"14149","2011-05-03","1","446.62",243,1,1,2,"112","Lost","Churned","One-Time"
"17370","2011-09-28","4","446.18",95,2,4,2,"242","At Risk","At Risk","Occasional"
"17190","2011-10-12","2","444.74",81,3,3,2,"332","Developing","Active","Occasional"
"18006","2011-11-16","1","444.68",46,4,2,2,"422","Potential","Active","One-Time"
"14638","2011-10-20","1","443.60",73,3,1,2,"312","Potential","Active","One-Time"
"16404","2011-09-30","1","443.05",93,3,2,2,"322","Potential","At Risk","One-Time"
"18222","2011-09-08","1","443.00",115,2,2,2,"222","Developing","At Risk","One-Time"
"14093","2011-11-27","1","442.85",35,5,1,2,"512","Potential","Active","One-Time"
"12579","2011-09-22","1","440.42",101,2,1,2,"212","Developing","At Risk","One-Time"
"14022","2011-04-28","1","440.00",248,1,1,2,"112","Lost","Churned","One-Time"
"18233","2011-01-18","1","440.00",348,1,2,2,"122","Developing","Churned","One-Time"
"15524","2011-11-15","1","440.00",47,4,1,2,"412","Potential","Active","One-Time"
